day,cum_net_r
20250819,-21.4217
20250820,-17.1926
20250821,-18.2349
20250825,-15.3585
20250827,-16.5253
20250908,-12.2764
20250909,-9.1901
20250922,-10.3059
20250923,-11.3434
20250929,-12.3958
20250929,-13.4528
20250929,-14.5451
20251003,-15.5784
20251006,-14.4238
20251008,-15.5733
20251008,-16.6348
20251015,-14.4449
20251015,-15.4796
20251016,-16.5045
20251017,-17.5571
20251022,-18.6491
20251023,-19.821
20251028,-20.8433
20251103,-18.8907
20251104,-17.3418
20251107,-18.3966
20251110,-19.4868
20251111,-20.6402
20251117,-18.4045
20251124,-19.4679
20251124,-20.5298
20251128,-19.5715
20251205,-20.6541
20251205,-21.6784
20251209,-22.7249
20251209,-21.0269
20251215,-22.0883
20251216,-23.1255
20251217,-24.2529
20251217,-25.2802
20251218,-24.1924
20251219,-25.2562
20251222,-26.3044
20251230,-26.2408
20251230,-27.3316
20260112,-28.4018
20260112,-29.4972
20260114,-27.7872
20260116,-28.8791
20260120,-29.9298
20260120,-26.4607
20260123,-25.0983
20260205,-26.1113
20260205,-27.207
20260212,-28.4596
20260212,-23.1747
20260212,-21.2736
20260217,-22.3461
20260217,-23.5014
20260219,-24.5782
20260220,-25.6058
20260303,-26.6482
20260304,-27.7786
20260305,-28.7958
20260309,-29.8404
20260309,-28.4821
20260310,-29.5531
20260313,-26.7063
20260316,-27.7729
20260317,-26.316
20260319,-27.3478
20260319,-28.431
20260320,-25.1481
20260331,-26.1676
20260407,-27.2543
20260409,-24.2707
20260413,-25.3777
20260413,-23.5001
20260413,-24.5952
20260413,-25.8968
20260416,-26.9947
20260417,-27.1603
20260417,-26.6871
20260420,-27.7118
20260420,-24.5028
20260420,-25.5633
20260420,-26.6386
20260421,-27.6832
20260421,-28.7532
20260421,-29.7745
20260422,-30.8171
20260422,-29.3563
20260423,-28.764
20260428,-29.8913
20260428,-30.9246
20260429,-29.2393
20260430,-27.566
20260430,-28.5761
20260505,-29.6381
20260506,-30.7179
20260508,-29.9886
20260508,-31.0097
20260515,-32.0465
20260515,-33.1351
20260601,-34.223
20260602,-33.9408
20260603,-24.9371
20260604,-23.4635
20260604,-21.1992
20260604,-22.2657
20260609,-19.9043
20260609,-17.6547
20260611,-18.6654
20260616,-19.7751
20260617,-17.4469
20260623,-18.5157
20260623,-19.5571
20260623,-20.7077
20260626,-18.2614
20260629,-19.3001
20260630,-20.4462
20260630,-21.4646
20260630,-22.5443
20260707,-23.562
20260707,-24.6735
20260714,-22.9436
20260714,-24.0706
20260716,-25.083
20260716,-26.1698
20260720,-27.3046
20260722,-28.3471
20260722,-29.4227
20260723,-30.5079
20260723,-31.6403
20260724,-29.8973
20260724,-30.9545
20260724,-32.0779
20260727,-28.6397
20260727,-27.1604
20260729,-28.2315
20260730,-24.5471
20260731,-25.6463
20260803,-26.6581
20260806,-23.9397
20260806,-21.7121
20260810,-22.7445
20260810,-23.8226
20260811,-24.8891
20260814,-25.3347
20260821,-23.1354
20260824,-22.684
20260826,-19.0437
20260826,-20.2183
20260827,-18.5749
20260827,-19.6737
