day,cum_net_r
20120125,-1.1067
20120127,-2.2366
20120130,-3.3152
20120131,-4.4739
20120209,-5.5763
20120210,-6.7076
20120213,-7.7874
20120227,-5.8379
20120228,-6.9113
20120229,-4.9573
20120305,-6.0284
20120306,-7.2923
20120308,-5.3362
20120312,-5.3083
20120313,-6.6209
20120319,-4.6432
20120320,-5.72
20120321,-6.8479
20120322,-7.963
20120402,-9.0311
20120413,-7.6394
20120416,-5.707
20120419,-6.7619
20120420,-7.903
20120425,-8.9681
20120515,-9.4297
20120516,-7.508
20120517,-8.5892
20120518,-9.7168
20120521,-10.7619
20120522,-11.8192
20120523,-12.8824
20120524,-13.9396
20120531,-15.0206
20120601,-16.0614
20120611,-14.1035
20120711,-15.2247
20120723,-16.3372
20120731,-17.7105
20120801,-19.0836
20120808,-21.0835
20120809,-22.2502
20120814,-23.7236
20120822,-24.846
20120831,-22.9184
20120904,-23.9641
20120918,-25.0681
20120919,-26.1095
20120920,-24.2368
20120921,-25.7185
20120926,-24.0123
20120927,-25.1359
20120928,-26.2686
20121001,-27.3412
20121002,-25.4334
20121004,-26.6464
20121005,-24.6921
20121008,-25.8473
20121012,-24.109
20121015,-25.2242
20121026,-26.6005
20121031,-27.7538
20121105,-28.9101
20121106,-30.0068
20121206,-31.0987
20121214,-32.3054
20121217,-33.4287
20121218,-31.4939
20121219,-29.607
20121220,-30.7405
20121221,-31.8101
20130109,-31.6895
20130115,-29.7488
20130116,-30.9003
20130201,-31.9871
20130204,-33.1065
20130205,-34.3198
20130206,-35.5601
20130208,-35.5828
20130212,-36.7577
20130213,-34.8857
20130214,-36.1625
20130215,-37.3466
20130219,-36.1834
20130304,-37.2704
20130319,-38.4403
20130321,-39.5485
20130325,-40.6332
20130326,-39.1487
20130327,-40.237
20130401,-38.3088
20130402,-39.4304
20130403,-37.4895
20130408,-35.5669
20130418,-36.6101
20130419,-37.6602
20130422,-38.6955
20130423,-39.7197
20130510,-40.7911
20130513,-38.9346
20130514,-37.0684
20130515,-35.124
20130516,-36.2141
20130517,-37.3346
20130520,-38.5443
20130521,-39.7104
20130522,-40.9322
20130523,-42.0179
20130529,-43.2791
20130604,-44.3538
20130605,-45.4155
20130614,-46.5258
20130618,-47.7746
20130702,-48.8791
20130717,-50.0061
20130718,-48.0966
20130719,-49.2323
20130722,-47.3429
20130725,-45.3845
20130730,-46.6956
20130731,-47.9344
20130805,-45.9797
20130807,-47.0928
20130814,-48.2776
20130821,-49.3188
20130830,-50.4732
20130903,-48.5055
20130909,-46.6299
20130910,-47.7867
20130911,-48.9906
20130913,-50.0662
20130917,-48.1492
20130918,-47.6148
20130923,-48.8428
20130924,-46.8844
20130925,-48.1407
20130926,-49.2466
20131004,-50.5395
20131007,-51.6251
20131017,-52.9676
20131018,-51.0577
20131021,-52.1809
20131022,-53.265
20131023,-53.0853
20131024,-54.2749
20131028,-53.8337
20131029,-51.8998
20131106,-49.9431
20131120,-51.0591
20131121,-49.1043
20131122,-50.2944
20131125,-51.5923
20131126,-49.702
20131127,-51.0493
20131129,-52.2061
20131203,-53.3564
20131204,-54.4091
20131205,-55.4771
20131206,-56.5732
20131209,-57.7138
20131213,-55.7636
20131217,-53.9273
20131218,-51.9688
20131220,-50.0512
20131223,-48.1049
20131224,-48.0617
20131230,-49.2564
20131231,-49.452
20140106,-48.6455
20140110,-49.8805
20140122,-47.9896
20140203,-49.0267
20140205,-50.0751
20140207,-51.1333
20140210,-52.2638
20140211,-53.3616
20140212,-54.4429
20140220,-55.7067
20140221,-56.7861
20140224,-54.8615
20140225,-55.931
20140226,-53.9641
20140227,-52.0114
20140228,-53.1314
20140303,-54.2507
20140304,-52.2828
20140310,-53.3619
20140320,-53.6091
20140321,-54.7333
20140404,-55.8466
20140407,-53.905
20140408,-54.9474
20140409,-56.0021
20140410,-57.1036
20140411,-58.2645
20140414,-59.3424
20140415,-57.3596
20140416,-58.4099
20140421,-56.465
20140423,-57.5078
20140424,-58.548
20140425,-59.71
20140428,-60.772
20140429,-61.8826
20140508,-62.987
20140520,-64.3974
20140521,-62.4212
20140605,-63.4874
20140616,-64.789
20140617,-62.8304
20140618,-63.8744
20140620,-65.0398
20140624,-63.0753
20140625,-61.1648
20140627,-59.2871
20140630,-60.3812
20140701,-58.4081
20140703,-59.6236
20140715,-61.0858
20140716,-62.1679
20140717,-63.2528
20140721,-64.4093
20140729,-65.9259
20140731,-66.992
20140804,-68.4156
20140805,-69.4868
20140813,-67.5488
20140818,-68.849
20140819,-66.9386
20140820,-68.0717
20140821,-66.1614
20140822,-67.206
20140825,-68.313
20140826,-66.3562
20140828,-67.5338
20140829,-65.5848
20140902,-66.6924
20140904,-67.8159
20140905,-68.8606
20140908,-69.9541
20140909,-68.0201
20140910,-69.1386
20140912,-67.1657
20140915,-68.2166
20140916,-69.3793
20140917,-70.4045
20140930,-71.4769
20141001,-72.5347
20141002,-73.5949
20141006,-71.6276
20141007,-72.921
20141008,-74.0294
20141009,-72.0592
20141010,-73.1162
20141013,-74.1822
20141021,-72.2407
20141022,-73.3049
20141023,-71.3381
20141027,-72.4254
20141028,-70.4565
20141030,-68.5272
20141121,-66.5686
20141209,-66.1174
20141211,-67.2221
20141218,-68.2816
20141231,-66.3578
20150109,-67.5529
20150112,-68.6021
20150113,-66.6487
20150120,-67.7866
20150122,-68.8354
20150211,-69.99
20150218,-71.2973
20150219,-71.1615
20150220,-72.3809
20150223,-70.5724
20150305,-68.6808
20150310,-69.8358
20150311,-70.935
20150320,-69.2653
20150323,-70.5767
20150324,-68.6742
20150401,-69.8429
20150408,-71.2032
20150410,-72.4763
20150415,-73.8383
20150416,-74.9877
20150423,-76.2609
20150427,-77.3409
20150505,-78.486
20150506,-79.547
20150507,-80.5872
20150508,-81.6921
20150514,-80.9489
20150518,-79.0192
20150519,-80.1889
20150520,-81.3415
20150521,-82.5611
20150522,-83.8182
20150527,-84.9067
20150605,-85.9722
20150615,-84.0285
20150616,-82.0734
20150618,-80.1253
20150619,-81.2324
20150622,-82.4185
20150623,-83.7325
20150626,-84.9347
20150629,-86.0122
20150702,-87.195
20150707,-85.2281
20150708,-86.3382
20150709,-87.4173
20150710,-88.5337
20150803,-86.6632
20150804,-87.7585
20150811,-88.8258
20150812,-86.8579
20150813,-87.9616
20150814,-86.0509
20150819,-86.7216
20150827,-88.1309
20150828,-89.2071
20150831,-90.2762
20150910,-91.4397
20150911,-90.3233
20150915,-88.3657
20150916,-89.4377
20150917,-90.6743
20150918,-91.8522
20150921,-89.9228
20150924,-91.098
20150925,-89.1531
20150928,-87.1753
20150929,-88.2518
20150930,-89.3081
20151001,-90.3694
20151002,-91.4679
20151013,-89.5093
20151015,-90.6103
20151019,-88.6517
20151020,-89.7041
20151103,-87.7391
20151104,-88.7921
20151105,-89.8739
20151106,-87.9107
20151110,-88.9568
20151112,-90.1093
20151113,-88.1566
20151116,-89.2814
20151201,-90.5203
20151207,-88.5535
20151208,-89.7378
20151209,-87.7875
20151211,-88.9017
20151214,-89.9896
20151216,-88.1427
20151217,-86.1949
20151218,-87.3061
20151221,-88.4191
20151229,-89.8358
20151231,-90.9419
20160113,-89.0327
20160114,-90.0736
20160115,-88.09
20160119,-89.1441
20160120,-87.1736
20160121,-88.25
20160127,-89.332
20160204,-90.3797
20160205,-88.4632
20160208,-89.5588
20160210,-89.3753
20160211,-90.4342
20160212,-91.5126
20160216,-92.5669
20160224,-90.6002
20160311,-92.1095
20160314,-92.8147
20160322,-93.9875
20160324,-95.0687
20160328,-96.5224
20160329,-94.5699
