day,cum_net_r
20120125,-1.1017
20120126,-2.2362
20120127,-3.3874
20120130,-1.4379
20120208,-2.7576
20120209,-4.1224
20120210,-5.2751
20120213,-6.5267
20120214,-7.778
20120223,-9.0057
20120224,-10.2889
20120227,-8.3957
20120228,-9.4856
20120229,-10.6096
20120301,-11.7112
20120302,-13.1532
20120308,-14.282
20120312,-15.3688
20120319,-13.3987
20120320,-12.4831
20120322,-13.5704
20120330,-14.7727
20120402,-12.8067
20120403,-13.9144
20120405,-11.9794
20120409,-13.0812
20120416,-11.1126
20120419,-12.2105
20120420,-13.3043
20120502,-14.5351
20120509,-15.618
20120510,-16.6869
20120514,-17.8145
20120515,-18.9018
20120516,-19.979
20120517,-18.0282
20120518,-19.102
20120521,-20.1621
20120522,-20.0364
20120523,-21.1019
20120524,-22.1716
20120531,-23.2434
20120611,-21.2763
20120612,-19.4345
20120613,-17.4957
20120622,-18.5915
20120628,-16.6568
20120716,-17.833
20120717,-15.8689
20120723,-16.9762
20120803,-18.231
20120806,-19.3976
20120807,-20.5536
20120808,-21.9287
20120809,-23.3044
20120810,-22.2871
20120822,-23.4342
20120829,-24.5526
20120831,-26.2593
20120904,-27.3123
20120913,-28.4758
20120914,-29.591
20120918,-30.774
20120919,-31.827
20120920,-29.8917
20120921,-31.4562
20120925,-29.517
20120926,-30.6435
20120927,-31.9325
20120928,-33.0908
20121003,-34.1713
20121004,-32.2105
20121005,-33.3701
20121012,-31.596
20121015,-32.7355
20121026,-34.0189
20121031,-35.1179
20121106,-33.3206
20121112,-34.4747
20121114,-35.5835
20121115,-36.7277
20121116,-34.7769
20121120,-35.8463
20121121,-36.9785
20121204,-38.1097
20121205,-39.2342
20121206,-40.3195
20121217,-41.4232
20121218,-42.5319
20121220,-43.7659
20121221,-44.8217
20121228,-46.1974
20130102,-47.5894
20130110,-47.4112
20130115,-45.4804
20130116,-46.7901
20130117,-48.0823
20130118,-49.4971
20130122,-50.7134
20130123,-51.8853
20130124,-50.003
20130125,-51.1312
20130129,-52.2593
20130130,-53.445
20130131,-54.7228
20130201,-53.6569
20130208,-54.8962
20130211,-56.1607
20130212,-57.3044
20130213,-58.5841
20130214,-59.7704
20130215,-60.957
20130219,-62.0411
20130226,-63.2409
20130304,-64.576
20130305,-65.7569
20130311,-67.0949
20130312,-68.3163
20130313,-69.5585
20130314,-70.8976
20130315,-71.2434
20130318,-69.2898
20130322,-70.435
20130326,-71.7735
20130327,-72.8818
20130328,-70.9647
20130402,-69.0289
20130422,-70.1029
20130423,-71.1202
20130429,-69.299
20130430,-67.4777
20130502,-65.5127
20130503,-66.6337
20130506,-67.8139
20130507,-69.0217
20130508,-67.0726
20130509,-68.231
20130510,-69.2911
20130513,-70.5386
20130514,-68.5675
20130515,-69.7177
20130516,-70.8073
20130517,-71.9197
20130520,-69.9929
20130521,-71.097
20130522,-72.4979
20130604,-70.6486
20130605,-71.7166
20130606,-69.7542
20130610,-70.8794
20130617,-72.1067
20130618,-70.1634
20130620,-71.2349
20130703,-69.2854
20130705,-70.4015
20130708,-71.4936
20130709,-72.8921
20130710,-73.9276
20130711,-72.0065
20130712,-73.1459
20130715,-74.3573
20130718,-74.3935
20130719,-73.2461
20130722,-74.4583
20130725,-75.5765
20130726,-73.6701
20130812,-71.7636
20130813,-69.8424
20130814,-70.9724
20130815,-70.1128
20130816,-71.2481
20130819,-72.3944
20130821,-73.5065
20130823,-71.5824
20130826,-70.9875
20130827,-72.1222
20130830,-70.1528
20130903,-71.2753
20130913,-73.2643
20130917,-74.5432
20130918,-75.8543
20130924,-76.9658
20130925,-78.0565
20131002,-79.1194
20131003,-77.1635
20131008,-75.1864
20131009,-76.2824
20131024,-77.4465
20131025,-78.6626
20131028,-79.7838
20131029,-80.9848
20131031,-82.1856
20131101,-83.3793
20131105,-81.4326
20131112,-82.549
20131120,-83.6374
20131121,-81.6762
20131126,-83.0888
20131127,-84.2306
20131129,-85.4502
20131202,-86.7693
20131203,-87.9107
20131204,-88.9599
20131205,-90.0413
20131217,-91.2594
20131218,-92.5178
20131223,-93.9034
20131224,-92.0003
20131226,-93.3211
20131231,-91.396
20140103,-92.6169
20140113,-93.8082
20140129,-94.8613
20140130,-95.9694
20140203,-93.9908
20140205,-95.0655
20140207,-96.1306
20140210,-97.2566
20140220,-98.5908
20140221,-99.6929
20140224,-97.7253
20140225,-98.9312
20140226,-97.0509
20140227,-95.0947
20140304,-96.2649
20140312,-97.3676
20140319,-95.3881
20140320,-96.478
20140331,-97.5867
20140401,-98.8488
20140411,-100.0457
20140414,-101.1318
20140415,-99.1606
20140416,-100.2322
20140417,-101.3119
20140421,-102.4499
20140425,-103.5978
20140428,-104.6907
20140429,-105.7809
20140505,-107.0233
20140506,-108.2004
20140508,-109.3938
20140509,-110.5868
20140512,-112.0066
20140513,-113.2013
20140516,-114.4085
20140604,-112.4398
20140605,-110.5347
20140606,-110.6177
20140609,-111.7919
20140610,-113.0887
20140613,-114.236
20140616,-115.5323
20140617,-113.616
20140618,-111.6455
20140623,-112.8015
20140624,-114.2979
20140625,-115.4457
20140703,-113.5292
20140707,-114.7422
20140709,-114.9659
20140710,-113.0076
20140805,-114.1055
20140807,-115.2184
20140814,-116.5151
20140815,-117.7628
20140818,-116.8617
20140819,-114.9284
20140820,-116.1275
20140821,-117.2947
20140822,-118.3677
20140825,-119.7427
20140826,-120.9195
20140828,-122.0693
20140829,-123.2695
20140904,-124.4163
20140905,-122.4829
20140908,-123.6332
20140912,-124.7831
20140915,-125.8639
20140930,-126.9879
20141001,-128.0835
20141002,-126.1068
20141006,-124.1413
20141007,-122.1831
20141008,-123.2625
20141009,-121.2959
20141028,-122.4102
20141029,-123.5636
20141030,-121.5922
20141103,-122.8241
20141106,-121.6979
20141107,-122.914
20141110,-122.6067
20141111,-123.8921
20141112,-125.0133
20141113,-126.2157
20141114,-127.3281
20141118,-128.7074
20141119,-129.7638
20141120,-127.8008
20141126,-129.2353
20141205,-130.9903
20141208,-132.2957
20141212,-133.4396
20141215,-131.4578
20141218,-132.532
20141230,-130.6222
20141231,-128.6444
20150102,-129.7249
20150105,-127.7487
20150106,-125.7777
20150107,-126.8663
20150116,-127.9313
20150120,-128.9688
20150130,-130.029
20150202,-128.0528
20150203,-129.1201
20150210,-130.2099
20150211,-131.3275
20150212,-132.3973
20150213,-133.9504
20150217,-135.1369
20150218,-136.2226
20150219,-134.2889
20150220,-135.47
20150223,-136.979
20150224,-138.1004
20150225,-136.2101
20150227,-137.5518
20150302,-135.595
20150306,-133.6365
20150310,-134.8544
20150311,-135.9237
20150313,-133.9461
20150318,-135.1812
20150319,-136.2914
20150320,-137.4348
20150323,-138.5975
20150324,-139.79
20150331,-139.1892
20150401,-140.2618
20150409,-140.6492
20150410,-141.7892
20150413,-143.3552
20150414,-144.4502
20150415,-145.6317
20150416,-146.7552
20150428,-148.0629
20150429,-149.3705
20150505,-150.6163
20150506,-151.6855
20150511,-152.8484
20150513,-154.0539
20150522,-155.3631
20150529,-156.5353
20150601,-157.6203
20150612,-158.7828
20150622,-159.8978
20150623,-161.0801
20150701,-162.586
20150702,-160.6277
20150707,-158.6526
20150708,-159.7109
20150709,-157.7479
20150722,-158.8671
20150731,-159.9582
20150803,-161.2374
20150805,-162.3285
20150811,-160.3597
20150812,-158.4261
20150813,-159.505
20150827,-157.5211
20150828,-158.5589
20150831,-159.6021
20150910,-160.7259
20150911,-161.8004
20150915,-159.8298
20150916,-157.8568
20150917,-155.8925
20150918,-157.0489
20150921,-155.1924
20150924,-157.3995
20150925,-158.4714
20150928,-156.4887
20151005,-157.9869
20151006,-156.0457
20151007,-157.1526
20151008,-158.2815
20151012,-159.3675
20151013,-160.5824
20151014,-161.7493
20151015,-162.9259
20151016,-162.4856
20151019,-160.5226
20151020,-158.5564
20151022,-159.6687
20151023,-157.7397
20151027,-158.8963
20151028,-156.9275
20151029,-158.0729
20151030,-159.2778
20151102,-160.3657
20151103,-158.3959
20151105,-156.4785
20151112,-157.648
20151113,-155.6934
20151117,-156.7489
20151119,-157.9106
20151125,-159.2508
20151209,-157.2708
20151211,-158.3281
20151214,-159.3897
20151216,-157.4105
20151222,-158.5784
20151223,-159.7953
20151224,-161.0296
20151228,-162.1896
20151231,-160.2223
20160107,-158.2547
20160108,-156.2664
20160111,-157.3227
20160112,-158.3927
20160113,-159.4746
20160114,-160.5213
20160115,-161.5727
20160119,-162.6231
20160120,-160.6518
20160121,-161.7115
20160122,-162.7921
20160127,-160.8175
20160204,-162.013
20160210,-161.3281
20160211,-162.3937
20160212,-163.5532
20160216,-164.6437
20160222,-162.7274
20160224,-160.7473
20160302,-161.869
20160303,-163.1839
20160304,-161.2196
20160307,-162.2861
20160308,-163.3859
20160309,-164.478
20160310,-165.5325
20160311,-166.653
20160316,-166.2758
20160317,-167.3767
20160318,-168.5607
20160321,-169.6899
20160322,-167.7202
20160401,-165.7445
20160404,-166.8901
20160405,-167.9771
20160406,-166.0037
20160408,-164.0381
20160411,-165.1144
20160412,-166.2529
20160418,-164.2822
20160419,-165.4224
20160420,-163.4933
20160426,-164.5995
