day,cum_net_r
20120117,-1.241
20120118,0.6646
20120119,-0.5457
20120120,-1.7325
20120123,0.136
20120124,0.3063
20120125,-0.8523
20120126,-1.9907
20120127,-3.1575
20120130,-1.2216
20120207,-2.51
20120208,-3.7549
20120209,-3.3014
20120210,-4.4898
20120213,-6.134
20120214,-7.4234
20120215,-8.6376
20120216,-6.6852
20120223,-4.8359
20120224,-6.0828
20120228,-7.8497
20120229,-9.1699
20120301,-10.2779
20120302,-11.4089
20120305,-12.4973
20120313,-14.0919
20120314,-15.2556
20120315,-16.3192
20120319,-17.4038
20120320,-18.6537
20120321,-20.0006
20120322,-21.1143
20120326,-19.2076
20120327,-19.8807
20120329,-20.9547
20120402,-18.9936
20120403,-20.2533
20120416,-18.3116
20120418,-19.5038
20120419,-17.7183
20120420,-18.9421
20120423,-20.0546
20120424,-18.1703
20120426,-19.42
20120427,-20.6378
20120510,-21.7259
20120514,-22.8665
20120522,-20.9232
20120523,-22.0017
20120524,-23.0719
20120530,-24.4422
20120531,-25.6551
20120622,-26.7593
20120627,-27.9728
20120628,-26.104
20120629,-27.2444
20120716,-28.4334
20120717,-26.4902
20120723,-27.6303
20120815,-26.0907
20120816,-24.1666
20120817,-25.4625
20120820,-23.6555
20120821,-24.8749
20120822,-25.9894
20120823,-27.1001
20120827,-28.3963
20120828,-29.5404
20120831,-27.6556
20120904,-28.7297
20120918,-29.9509
20120919,-31.0593
20120920,-32.2182
20120925,-33.4209
20120926,-31.5191
20120928,-32.6235
20121001,-33.7567
20121002,-34.825
20121004,-35.9264
20121008,-37.0411
20121024,-38.1833
20121025,-39.3254
20121026,-40.4804
20121031,-41.5796
20121106,-39.9542
20121107,-41.0381
20121112,-40.2437
20121114,-41.4329
20121115,-42.5615
20121116,-43.6723
20121120,-41.7621
20121121,-42.9634
20121126,-44.1538
20121127,-45.2209
20121128,-46.3333
20121204,-47.4902
20121206,-48.572
20121210,-48.8722
20121213,-47.0026
20121217,-45.1182
20130109,-47.1181
20130111,-48.5735
20130123,-46.7873
20130124,-44.8811
20130130,-45.9814
20130201,-47.1994
20130204,-48.3563
20130207,-46.4129
20130214,-47.7086
20130215,-49.0043
20130226,-50.2539
20130304,-51.6118
20130307,-51.5035
20130311,-49.6794
20130312,-50.845
20130318,-48.9483
20130319,-51.3697
20130327,-52.729
20130328,-54.031
20130402,-52.2068
20130404,-53.3644
20130422,-54.4654
20130423,-55.4897
20130424,-56.5854
20130429,-58.0005
20130430,-56.1927
20130502,-54.2861
20130503,-55.6157
20130506,-56.9169
20130508,-55.0101
20130509,-53.1485
20130510,-54.4856
20130513,-55.6331
20130514,-53.7624
20130515,-54.9868
20130516,-56.1047
20130517,-55.5696
20130520,-56.937
20130521,-58.2405
20130522,-56.304
20130523,-54.3719
20130524,-55.6739
20130528,-56.7846
20130604,-55.1508
20130605,-53.1896
20130606,-51.2829
20130610,-52.5101
20130612,-50.5804
20130614,-48.6533
20130620,-49.7404
20130703,-50.8754
20130709,-52.8754
20130710,-54.0629
20130711,-55.2237
20130712,-56.3726
20130715,-57.8398
20130718,-59.0632
20130725,-60.2888
20130726,-61.4682
20130729,-62.7279
20130730,-64.1952
20130731,-65.425
20130801,-66.7309
20130802,-68.1093
20130805,-69.416
20130807,-70.6176
20130808,-71.9964
20130809,-73.1981
20130830,-74.3986
20130903,-72.477
20130911,-73.7215
20130912,-74.8708
20130917,-76.2824
20130918,-75.0613
20130920,-76.7273
20130924,-74.8746
20130925,-76.1835
20131004,-77.5576
20131007,-78.6642
20131024,-79.8706
20131025,-81.0396
20131028,-82.4183
20131031,-83.6255
20131106,-84.8328
20131107,-82.8922
20131114,-84.8921
20131115,-84.9668
20131119,-86.0314
20131120,-87.1638
20131121,-88.2962
20131122,-89.565
20131126,-90.9455
20131127,-89.1686
20131129,-90.3781
20131203,-91.4881
20131204,-92.577
20131210,-93.7871
20131216,-94.8453
20131218,-92.8911
20131231,-94.891
20140110,-96.3189
20140113,-94.4316
20140122,-95.6225
20140203,-93.656
20140205,-94.7303
20140207,-95.8196
20140220,-93.9158
20140221,-95.0756
20140224,-93.1348
20140225,-94.3272
20140226,-95.7157
20140227,-96.9292
20140228,-98.0357
20140312,-99.1829
20140319,-100.3575
20140320,-101.4529
20140325,-102.6262
20140326,-103.7531
20140328,-104.8427
20140331,-106.0236
20140402,-107.1064
20140403,-108.2426
20140404,-109.3127
20140407,-107.3607
20140408,-108.4155
20140409,-109.5172
20140410,-107.5476
20140411,-108.6454
20140414,-109.7788
20140415,-107.8075
20140416,-108.8623
20140417,-109.9189
20140421,-111.0443
20140423,-110.0236
20140424,-111.0695
20140425,-109.1132
20140430,-110.1956
20140505,-108.2314
20140514,-109.8625
20140516,-107.9468
20140519,-106.0921
20140520,-107.2383
20140521,-108.3284
20140522,-109.502
20140523,-107.7063
20140527,-108.8661
20140528,-110.0805
20140529,-108.8425
20140530,-110.1006
20140603,-111.2936
20140604,-109.3373
20140605,-107.4381
20140606,-108.6487
20140609,-110.04
20140610,-111.2402
20140611,-112.5654
20140618,-113.7086
20140624,-111.8001
20140625,-112.9337
20140711,-114.214
20140729,-115.8773
20140805,-116.9704
20140807,-118.0732
20140808,-119.2032
20140814,-120.5333
20140815,-121.7132
20140818,-122.8032
20140819,-124.1934
20140820,-125.4144
20140821,-126.7521
20140822,-128.0011
20140825,-129.4005
20140826,-130.7999
20140827,-132.1328
20140828,-133.3321
20140905,-134.6568
20140908,-135.7781
20140909,-133.8235
20140910,-134.9969
20140911,-136.092
20140930,-137.1967
20141007,-135.2738
20141008,-136.3496
20141009,-137.4664
20141103,-138.5724
20141104,-139.7959
20141106,-141.1975
20141110,-139.2867
20141111,-140.5744
20141112,-141.6753
20141113,-139.775
20141114,-141.223
20141117,-142.3297
20141118,-140.4827
20141120,-138.5184
20141124,-136.6014
20141126,-137.8054
20141128,-137.6056
20141202,-138.6843
20141203,-140.0637
20141204,-141.5705
20141210,-139.6212
20141223,-137.6847
20141226,-135.7842
20141229,-136.9882
20141231,-138.1407
20150112,-139.6428
20150113,-137.6718
20150114,-138.854
20150115,-139.9007
20150116,-140.9806
20150120,-142.0189
20150130,-140.0605
20150202,-138.1005
20150203,-136.1718
