day,equity,daily_return,exposure_ratio
20120921,52951.77,-0.004771,4.0000
20120924,52951.77,0.000000,0.0000
20120925,52515.02,-0.008248,4.0000
20120926,52106.16,-0.007785,4.0000
20120927,51728.73,-0.007243,4.0000
20120928,51728.73,0.000000,0.0000
20121001,51088.28,-0.012381,3.5076
20121002,51088.28,0.000000,0.0000
20121003,50632.68,-0.008918,4.0000
20121004,50328.64,-0.006005,4.0000
20121005,49941.90,-0.007684,4.0000
20121008,49409.70,-0.010656,2.6610
20121009,48884.45,-0.010630,2.5455
20121010,48553.93,-0.006761,4.0000
20121011,48111.17,-0.009119,4.0000
20121012,47726.88,-0.007987,4.0000
20121015,47261.77,-0.009745,4.0000
20121016,46943.36,-0.006737,4.0000
20121017,46489.68,-0.009664,4.0000
20121018,46178.76,-0.006688,4.0000
20121019,48342.89,0.046864,2.4212
20121022,47816.54,-0.010888,3.5270
20121023,47397.96,-0.008754,4.0000
20121024,46957.05,-0.009302,4.0000
20121025,46957.05,0.000000,0.0000
20121026,46443.52,-0.010936,3.6856
20121031,46443.52,0.000000,0.0000
20121101,46443.52,0.000000,0.0000
20121102,48491.37,0.044093,3.3577
20121105,47972.61,-0.010698,2.7618
20121106,47445.15,-0.010995,3.9358
20121107,46934.36,-0.010766,3.0097
20121108,46421.31,-0.010931,3.6542
20121109,46651.20,0.004952,3.5919
20121112,46204.74,-0.009570,4.0000
20121113,46204.74,0.000000,0.0000
20121114,45817.70,-0.008377,4.0000
20121115,45398.88,-0.009141,4.0000
20121116,44921.61,-0.010513,1.9541
20121119,46994.85,0.046152,4.0000
20121120,46478.67,-0.010984,3.8215
20121121,45973.04,-0.010879,3.4312
20121123,47152.62,0.025658,3.8725
20121126,46794.12,-0.007603,4.0000
20121127,46411.48,-0.008177,4.0000
20121128,46086.87,-0.006994,4.0000
20121129,45596.22,-0.010646,2.5750
20121130,45200.41,-0.008681,4.0000
20121203,46624.60,0.031508,4.0000
20121204,46120.95,-0.010802,3.1718
20121205,47386.48,0.027440,3.9254
20121206,48380.43,0.020975,2.6281
20121207,50172.22,0.037035,4.0000
20121210,50573.08,0.007990,3.3053
20121211,51192.37,0.012245,3.2602
20121212,52234.74,0.020362,4.0000
20121213,51677.26,-0.010673,2.6752
20121214,51121.12,-0.010762,2.9881
20121217,53414.92,0.044870,4.0000
20121218,52831.29,-0.010926,3.6691
20121219,52503.65,-0.006202,4.0000
20121220,51928.91,-0.010947,4.0000
20121221,51928.91,0.000000,0.0000
20121224,51536.51,-0.007556,4.0000
20121226,52954.68,0.027518,4.0000
20121227,52382.92,-0.010797,3.1174
20121228,51810.42,-0.010929,3.6329
20121231,54631.52,0.054451,2.6997
20130102,54056.46,-0.010526,2.1158
20130103,53467.48,-0.010896,3.5893
20130104,53713.17,0.004595,4.0000
20130107,53132.77,-0.010806,3.2064
20130108,52739.88,-0.007394,4.0000
20130109,52255.32,-0.009188,4.0000
20130110,52255.32,0.000000,0.0000
20130111,51839.46,-0.007958,4.0000
20130114,51488.52,-0.006770,4.0000
20130115,50951.85,-0.010423,4.0000
20130116,50697.12,-0.004999,4.0000
20130117,50324.98,-0.007340,4.0000
20130118,49781.10,-0.010807,3.2455
20130122,49781.10,0.000000,0.0000
20130123,49475.84,-0.006132,4.0000
20130124,48943.21,-0.010766,3.0717
20130125,48464.02,-0.009791,4.0000
20130128,48049.70,-0.008549,4.0000
20130129,47522.83,-0.010965,4.0000
20130130,47001.30,-0.010974,3.9093
20130131,46710.88,-0.006179,4.0000
20130201,46423.52,-0.006152,4.0000
20130204,46027.42,-0.008532,4.0000
20130205,46027.42,0.000000,0.0000
20130206,45689.03,-0.007352,4.0000
20130207,45353.40,-0.007346,4.0000
20130208,46013.49,0.014554,4.0000
20130211,45705.79,-0.006687,4.0000
20130212,45399.84,-0.006694,4.0000
20130213,45084.28,-0.006951,4.0000
20130214,45660.76,0.012787,4.0000
20130215,45660.76,0.000000,0.0000
20130219,46268.82,0.013317,4.0000
20130220,46268.82,0.000000,0.0000
20130221,45982.73,-0.006183,4.0000
20130222,45671.15,-0.006776,4.0000
20130225,45171.15,-0.010948,3.8324
20130226,44754.53,-0.009223,4.0000
20130227,44754.53,0.000000,0.0000
20130228,44399.73,-0.007928,4.0000
20130301,43913.79,-0.010945,3.7761
20130304,43513.00,-0.009127,4.0000
20130305,44754.54,0.028533,4.0000
20130306,45282.45,0.011796,3.9304
20130307,44942.86,-0.007499,4.0000
20130308,45194.06,0.005589,4.0000
20130311,44867.97,-0.007215,4.0000
20130312,44675.23,-0.004296,4.0000
20130313,44187.01,-0.010928,3.7736
20130314,43908.11,-0.006312,4.0000
20130315,44238.84,0.007532,4.0000
20130318,44238.84,0.000000,0.0000
20130319,43896.76,-0.007732,4.0000
20130320,43841.00,-0.001270,3.6750
20130321,43445.86,-0.009013,4.0000
20130322,44098.06,0.015012,4.0000
20130325,43766.79,-0.007512,4.0000
20130326,43766.79,0.000000,0.0000
20130327,43766.79,0.000000,0.0000
20130328,43451.65,-0.007200,4.0000
20130401,43451.65,0.000000,0.0000
20130402,43643.78,0.004422,4.0000
20130403,43306.11,-0.007737,4.0000
20130404,43068.67,-0.005483,4.0000
20130405,43068.67,0.000000,0.0000
20130408,42780.66,-0.006687,4.0000
20130409,43258.75,0.011175,4.0000
20130410,45293.29,0.047032,3.5081
20130411,45010.34,-0.006247,4.0000
20130412,44614.17,-0.008802,3.6357
20130415,44270.60,-0.007701,4.0000
20130416,44029.59,-0.005444,4.0000
20130417,43686.73,-0.007787,4.0000
20130418,45138.24,0.033225,2.5510
20130419,46332.65,0.026461,2.8485
20130422,46654.58,0.006948,2.3101
20130423,46146.23,-0.010896,4.0000
20130424,45651.81,-0.010714,2.9301
20130425,45596.29,-0.001216,3.5429
20130426,45271.34,-0.007127,4.0000
20130429,46038.29,0.016941,4.0000
20130430,45558.98,-0.010411,4.0000
20130501,45136.46,-0.009274,4.0000
20130502,46622.35,0.032920,3.7761
20130503,46714.41,0.001975,4.0000
20130506,46728.19,0.000295,3.8655
20130507,46728.19,0.000000,0.0000
20130508,46224.79,-0.010773,4.0000
20130509,45806.34,-0.009053,4.0000
20130510,46218.29,0.008993,3.3526
20130513,45801.62,-0.009015,4.0000
20130514,46289.82,0.010659,4.0000
20130515,45795.75,-0.010674,2.8597
20130516,45411.87,-0.008382,4.0000
20130517,45799.94,0.008546,3.9553
20130520,45343.64,-0.009963,4.0000
20130521,44916.71,-0.009415,4.0000
20130522,46284.89,0.030460,4.0000
20130523,46607.82,0.006977,2.1691
20130524,46100.90,-0.010876,3.7037
20130528,46586.58,0.010535,4.0000
20130529,46092.43,-0.010607,4.0000
20130530,46605.80,0.011138,4.0000
20130531,46098.76,-0.010879,3.7369
20130603,45759.53,-0.007359,4.0000
20130604,45259.58,-0.010926,3.9292
20130605,44769.29,-0.010833,3.5134
20130606,44284.43,-0.010830,3.4878
20130607,43834.07,-0.010170,4.0000
20130610,43355.12,-0.010926,3.9161
20130611,42881.59,-0.010922,3.8725
20130612,45572.33,0.062748,4.0000
20130613,45074.74,-0.010919,3.8324
20130614,45783.86,0.015732,4.0000
20130617,45320.90,-0.010112,4.0000
20130618,45895.04,0.012668,3.3718
20130619,45895.04,0.000000,0.0000
20130620,45551.65,-0.007482,4.0000
20130621,45551.65,0.000000,0.0000
20130624,45067.14,-0.010636,2.6091
20130625,44672.98,-0.008746,4.0000
20130626,44372.85,-0.006718,4.0000
20130627,44063.65,-0.006968,4.0000
20130628,43656.42,-0.009242,4.0000
20130701,43183.67,-0.010829,3.4725
20130702,42764.12,-0.009716,4.0000
20130703,43781.17,0.023783,4.0000
20130705,43317.06,-0.010601,2.5169
20130708,43853.02,0.012373,4.0000
20130709,43384.86,-0.010676,4.0000
20130710,44180.32,0.018335,4.0000
20130711,45546.30,0.030918,4.0000
20130712,45340.02,-0.004529,4.0000
20130715,44990.58,-0.007707,4.0000
20130716,44668.34,-0.007162,4.0000
20130717,44348.57,-0.007159,4.0000
20130718,44077.99,-0.006101,4.0000
20130719,43910.75,-0.003794,3.7752
20130722,43910.75,0.000000,0.0000
20130723,45213.45,0.029667,4.0000
20130724,46119.29,0.020035,4.0000
20130725,45687.40,-0.009365,4.0000
20130726,45310.13,-0.008258,4.0000
20130729,44985.11,-0.007173,4.0000
20130730,44734.44,-0.005572,4.0000
20130731,44247.30,-0.010889,3.8441
20130801,43982.06,-0.005995,4.0000
20130802,43982.06,0.000000,0.0000
20130805,43982.06,0.000000,0.0000
20130806,43718.35,-0.005996,4.0000
20130807,43431.25,-0.006567,4.0000
20130808,43011.63,-0.009662,4.0000
20130809,42641.13,-0.008614,4.0000
20130812,43456.54,0.019123,4.0000
20130813,43127.67,-0.007568,4.0000
20130814,43127.67,0.000000,0.0000
20130815,43517.73,0.009044,3.1886
20130816,43206.01,-0.007163,4.0000
20130819,42737.13,-0.010852,4.0000
20130820,42929.11,0.004492,4.0000
20130821,42468.13,-0.010738,3.1830
20130822,43038.57,0.013432,4.0000
20130823,42597.21,-0.010255,4.0000
20130826,42318.72,-0.006538,4.0000
20130827,41867.73,-0.010657,2.8414
20130828,42062.12,0.004643,3.0420
20130829,42465.90,0.009600,2.3812
20130830,43394.33,0.021863,4.0000
20130903,42936.33,-0.010554,2.4052
20130904,42574.59,-0.008425,4.0000
20130905,42496.23,-0.001841,4.0000
20130906,42064.78,-0.010153,4.0000
20130909,42768.89,0.016739,3.5568
20130910,42472.00,-0.006942,4.0000
20130911,42023.53,-0.010559,4.0000
20130912,41774.75,-0.005920,4.0000
20130913,41548.41,-0.005418,4.0000
20130916,43059.40,0.036367,4.0000
20130917,43554.00,0.011486,4.0000
20130918,43554.00,0.000000,0.0000
20130919,43554.00,0.000000,0.0000
20130920,43178.76,-0.008616,4.0000
20130923,42838.90,-0.007871,4.0000
20130924,42522.16,-0.007394,4.0000
20130925,42064.96,-0.010752,3.3066
20130926,41690.69,-0.008898,4.0000
20130927,41690.69,0.000000,0.0000
20130930,42247.17,0.013348,2.2524
20131001,42849.91,0.014267,2.3826
20131002,42404.99,-0.010383,4.0000
20131003,42094.31,-0.007326,4.0000
20131004,42977.60,0.020983,3.3162
20131007,42746.96,-0.005366,4.0000
20131008,45820.28,0.071896,4.0000
20131009,46495.17,0.014729,4.0000
20131010,47476.88,0.021114,3.0274
20131011,49058.62,0.033316,4.0000
20131014,51225.71,0.044173,3.9860
20131015,50670.05,-0.010847,4.0000
20131016,50121.54,-0.010825,3.6731
20131017,51933.95,0.036160,4.0000
20131018,51509.70,-0.008169,4.0000
20131021,50994.02,-0.010011,4.0000
20131022,50558.86,-0.008533,4.0000
20131023,50100.15,-0.009073,4.0000
20131024,49767.18,-0.006646,4.0000
20131025,49271.25,-0.009965,4.0000
20131028,48874.59,-0.008050,4.0000
20131029,48553.75,-0.006565,4.0000
20131030,49237.99,0.014092,4.0000
20131031,48793.51,-0.009027,4.0000
20131101,48425.16,-0.007549,4.0000
20131104,48491.50,0.001370,4.0000
20131105,47964.05,-0.010877,3.9598
20131106,48102.78,0.002892,2.8820
20131107,47762.58,-0.007072,4.0000
20131108,49039.98,0.026745,3.7553
20131111,48506.61,-0.010876,3.9483
20131112,49033.65,0.010865,4.0000
20131113,52240.01,0.065391,4.0000
20131114,52240.01,0.000000,0.0000
20131115,51798.74,-0.008447,4.0000
20131118,51338.31,-0.008889,4.0000
20131119,50853.37,-0.009446,4.0000
20131120,50324.23,-0.010405,4.0000
20131121,51105.31,0.015521,3.9933
20131122,50649.71,-0.008915,4.0000
20131125,50220.30,-0.008478,4.0000
20131126,49894.13,-0.006495,4.0000
20131127,50582.80,0.013803,4.0000
20131129,50707.80,0.002471,4.0000
20131202,50442.87,-0.005225,4.0000
20131203,50095.86,-0.006879,4.0000
20131204,49726.31,-0.007377,4.0000
20131205,49268.45,-0.009208,4.0000
20131206,48908.27,-0.007311,4.0000
20131209,48596.87,-0.006367,4.0000
20131210,48354.87,-0.004980,4.0000
20131211,48092.19,-0.005432,4.0000
20131212,47605.54,-0.010119,4.0000
20131213,48483.24,0.018437,4.0000
20131216,48035.83,-0.009228,4.0000
20131217,47681.71,-0.007372,4.0000
20131218,47681.71,0.000000,0.0000
20131219,47488.00,-0.004063,4.0000
20131220,48710.21,0.025737,4.0000
20131223,48357.93,-0.007232,4.0000
20131224,48103.42,-0.005263,4.0000
20131226,47889.38,-0.004450,4.0000
20131227,48396.73,0.010594,4.0000
20131230,48069.75,-0.006756,4.0000
20131231,48678.31,0.012660,4.0000
20140102,49062.35,0.007889,4.0000
20140103,50082.05,0.020784,4.0000
20140106,50574.32,0.009829,4.0000
20140107,50574.32,0.000000,0.0000
20140108,50139.42,-0.008599,4.0000
20140109,51245.32,0.022056,4.0000
20140110,50992.77,-0.004928,4.0000
20140113,50461.59,-0.010417,4.0000
20140114,53151.80,0.053312,4.0000
20140115,53700.41,0.010322,4.0000
20140116,53293.12,-0.007584,4.0000
20140117,52984.21,-0.005796,4.0000
20140121,52654.54,-0.006222,4.0000
20140122,52398.67,-0.004859,4.0000
20140123,51909.44,-0.009337,2.7665
20140124,51467.65,-0.008511,4.0000
20140127,53207.93,0.033813,4.0000
20140128,52641.67,-0.010642,2.9678
20140129,52078.99,-0.010689,3.1743
20140130,51553.76,-0.010085,4.0000
20140131,52232.82,0.013172,2.6106
20140203,51669.76,-0.010780,3.6185
20140204,51202.04,-0.009052,4.0000
20140205,50651.83,-0.010746,3.4280
20140206,51435.65,0.015475,2.6761
20140207,50906.35,-0.010290,4.0000
20140210,51726.65,0.016114,3.9969
20140211,53305.62,0.030525,4.0000
20140212,52832.36,-0.008878,4.0000
20140213,55041.09,0.041806,3.4212
20140214,54455.10,-0.010647,4.0000
20140218,53928.18,-0.009676,4.0000
20140219,53454.51,-0.008783,4.0000
20140220,53630.78,0.003298,3.2240
20140221,54254.15,0.011623,4.0000
20140224,54787.70,0.009834,4.0000
20140225,54404.67,-0.006991,4.0000
20140226,53928.61,-0.008750,4.0000
20140227,53597.81,-0.006134,4.0000
20140228,53235.20,-0.006765,4.0000
20140303,52671.26,-0.010593,2.8088
20140304,52210.27,-0.008752,4.0000
20140305,51892.66,-0.006083,4.0000
20140306,52420.13,0.010165,4.0000
20140307,53001.93,0.011099,2.3380
20140310,52490.02,-0.009658,4.0000
20140311,52147.10,-0.006533,4.0000
20140312,51584.17,-0.010795,3.7552
20140313,54885.89,0.064006,4.0000
20140314,54302.33,-0.010632,2.9863
20140317,54501.97,0.003676,4.0000
20140318,56462.83,0.035978,4.0000
20140319,56118.03,-0.006107,4.0000
20140320,56663.98,0.009729,3.4756
20140321,60351.49,0.065077,4.0000
20140324,62407.99,0.034076,3.4425
20140325,61744.52,-0.010631,2.9769
20140326,64317.89,0.041678,2.6207
20140327,63634.10,-0.010631,2.9333
20140328,63487.01,-0.002311,3.4980
20140331,62814.76,-0.010589,2.7612
20140401,64308.98,0.023788,2.6885
20140402,63616.91,-0.010762,3.5897
20140403,62932.30,-0.010761,3.5874
20140404,66580.78,0.057975,1.9818
20140407,65884.72,-0.010454,2.1069
20140408,65190.79,-0.010532,2.4653
20140409,64484.44,-0.010835,3.8701
20140410,69236.56,0.073694,2.6631
20140411,68510.43,-0.010488,2.2243
20140414,67808.47,-0.010246,4.0000
20140415,67147.10,-0.009754,4.0000
20140416,66497.93,-0.009668,4.0000
20140417,65792.87,-0.010603,2.7770
20140421,65792.87,0.000000,0.0000
20140422,66584.63,0.012034,4.0000
20140423,68222.34,0.024596,3.8180
20140424,68633.86,0.006032,2.3819
20140425,70268.80,0.023821,3.0095
20140428,69508.74,-0.010816,3.7814
20140429,68770.21,-0.010625,2.9119
20140430,68148.55,-0.009040,4.0000
20140501,67415.68,-0.010754,3.5103
20140502,67983.58,0.008424,2.9872
20140505,67263.84,-0.010587,2.7225
20140506,66688.26,-0.008557,4.0000
20140507,65983.48,-0.010568,2.6494
20140508,65983.48,0.000000,0.0000
20140509,65286.21,-0.010567,2.6208
20140512,64756.23,-0.008118,4.0000
20140513,64072.74,-0.010555,4.0000
20140514,63496.97,-0.008986,4.0000
20140515,62897.53,-0.009440,4.0000
20140516,62269.12,-0.009991,4.0000
20140519,63621.72,0.021722,2.7487
20140520,62993.70,-0.009871,4.0000
20140521,64627.75,0.025940,4.0000
20140522,64046.46,-0.008995,4.0000
20140523,63565.70,-0.007506,4.0000
20140527,65230.41,0.026189,4.0000
20140528,64718.82,-0.007843,4.0000
20140529,64297.70,-0.006507,4.0000
20140530,63653.80,-0.010014,4.0000
20140602,63881.71,0.003581,4.0000
20140603,64251.63,0.005791,4.0000
20140604,65526.93,0.019848,4.0000
20140605,64874.05,-0.009964,4.0000
20140606,64275.08,-0.009233,4.0000
20140609,63724.33,-0.008569,4.0000
20140610,63206.50,-0.008126,4.0000
20140611,62801.26,-0.006411,4.0000
20140612,64202.66,0.022315,4.0000
20140613,63706.17,-0.007733,4.0000
20140616,63239.92,-0.007319,4.0000
20140617,63239.92,0.000000,0.0000
20140618,62833.86,-0.006421,4.0000
20140619,62500.31,-0.005308,4.0000
20140620,62180.83,-0.005112,4.0000
20140623,61782.02,-0.006414,4.0000
20140624,61360.25,-0.006827,4.0000
20140625,63059.80,0.027698,4.0000
20140626,62590.83,-0.007437,4.0000
20140627,63425.26,0.013331,4.0000
20140630,63644.97,0.003464,4.0000
20140701,65294.15,0.025912,4.0000
20140702,64857.47,-0.006688,4.0000
20140703,64574.24,-0.004367,4.0000
20140707,64211.44,-0.005618,4.0000
20140708,66401.71,0.034110,4.0000
20140709,65689.51,-0.010726,4.0000
20140710,67904.56,0.033720,4.0000
20140711,68450.35,0.008038,4.0000
20140714,68152.17,-0.004356,4.0000
20140715,67813.89,-0.004964,4.0000
20140716,67310.14,-0.007428,4.0000
20140717,66778.46,-0.007899,4.0000
20140718,66105.41,-0.010079,4.0000
20140721,65859.84,-0.003715,4.0000
20140722,65397.70,-0.007017,4.0000
20140723,64887.35,-0.007804,4.0000
20140724,64436.25,-0.006952,4.0000
20140725,63850.35,-0.009093,4.0000
20140728,63323.62,-0.008250,4.0000
20140729,62867.50,-0.007203,4.0000
20140730,62455.27,-0.006557,4.0000
20140731,65033.04,0.041274,4.0000
20140801,64406.10,-0.009640,4.0000
20140804,63839.11,-0.008803,4.0000
20140805,63839.11,0.000000,0.0000
20140806,64846.05,0.015773,4.0000
20140807,64330.35,-0.007953,4.0000
20140808,63869.68,-0.007161,4.0000
20140811,63497.05,-0.005834,4.0000
20140812,63020.46,-0.007506,4.0000
20140813,62654.71,-0.005804,4.0000
20140814,62241.52,-0.006595,4.0000
20140815,62241.52,0.000000,0.0000
20140818,61835.19,-0.006528,4.0000
20140819,61508.96,-0.005276,4.0000
20140820,61223.62,-0.004639,4.0000
20140821,60902.10,-0.005252,4.0000
20140822,60508.46,-0.006463,4.0000
20140825,60265.37,-0.004017,4.0000
20140826,59999.03,-0.004420,4.0000
20140827,59999.03,0.000000,0.0000
20140828,59636.20,-0.006047,4.0000
20140829,59325.01,-0.005218,4.0000
20140902,58969.19,-0.005998,4.0000
20140903,60617.11,0.027945,4.0000
20140904,61079.94,0.007635,4.0000
20140905,60637.84,-0.007238,4.0000
20140908,60153.09,-0.007994,4.0000
20140909,59550.73,-0.010014,4.0000
20140910,58976.52,-0.009642,4.0000
20140911,58432.79,-0.009219,4.0000
20140912,59135.56,0.012027,4.0000
20140915,60522.26,0.023450,3.1032
20140916,62890.74,0.039134,3.6874
20140917,62335.03,-0.008836,4.0000
20140918,63158.37,0.013208,4.0000
20140919,63901.50,0.011766,4.0000
20140922,65325.71,0.022288,4.0000
20140923,65150.36,-0.002684,3.8032
20140924,64466.99,-0.010489,4.0000
20140925,68772.86,0.066792,4.0000
20140926,68101.30,-0.009765,4.0000
20140929,70301.10,0.032302,4.0000
20140930,70301.10,0.000000,0.0000
20141001,70301.10,0.000000,0.0000
20141002,69869.19,-0.006144,4.0000
20141003,69254.77,-0.008794,4.0000
20141006,68724.56,-0.007656,4.0000
20141007,68007.78,-0.010430,2.1122
20141008,67281.51,-0.010679,3.3296
20141009,66572.21,-0.010542,4.0000
20141010,65871.79,-0.010521,2.5474
20141013,65178.44,-0.010526,2.5602
20141014,64483.09,-0.010668,3.2391
20141015,63807.73,-0.010473,2.2690
20141016,64549.99,0.011633,1.3814
20141017,63872.45,-0.010496,2.3842
20141020,66982.41,0.048690,3.4559
20141021,66284.49,-0.010419,4.0000
20141022,65573.18,-0.010731,3.5934
20141023,64953.87,-0.009445,4.0000
20141024,64252.89,-0.010792,3.9258
20141027,63748.80,-0.007845,4.0000
20141028,65905.78,0.033836,4.0000
20141029,65351.92,-0.008404,4.0000
20141030,64653.47,-0.010688,3.4366
20141031,64673.09,0.000303,3.1683
20141103,64850.47,0.002743,4.0000
20141104,64151.81,-0.010773,3.9005
20141105,65112.65,0.014978,3.9115
20141106,64508.79,-0.009274,4.0000
20141107,64467.85,-0.000635,3.1731
20141110,64009.81,-0.007105,4.0000
20141111,64009.81,0.000000,0.0000
20141112,64987.28,0.015271,4.0000
20141113,64631.70,-0.005471,4.0000
20141114,64101.89,-0.008197,4.0000
20141117,63602.20,-0.007795,4.0000
20141118,64908.09,0.020532,4.0000
20141119,65105.92,0.003048,3.9684
20141120,65105.92,0.000000,0.0000
20141121,66671.08,0.024040,4.0000
20141124,67768.89,0.016466,4.0000
20141125,67121.07,-0.009559,4.0000
20141126,66721.61,-0.005951,4.0000
20141128,66894.94,0.002598,4.0000
20141201,66894.94,0.000000,0.0000
20141202,66894.94,0.000000,0.0000
20141203,66358.24,-0.008023,4.0000
20141204,65851.77,-0.007632,4.0000
20141205,65308.49,-0.008250,4.0000
20141208,64610.86,-0.010682,3.5029
20141209,63920.27,-0.010688,3.5084
20141210,63234.42,-0.010730,3.7421
20141211,62599.35,-0.010043,4.0000
20141212,61954.57,-0.010300,1.5309
20141215,61290.13,-0.010725,3.6887
20141216,60650.22,-0.010441,2.2205
20141217,60650.22,0.000000,0.0000
20141218,60012.90,-0.010508,2.5728
20141219,60012.90,0.000000,0.0000
20141222,60517.10,0.008402,4.0000
20141223,61624.59,0.018301,4.0000
20141224,61268.53,-0.005778,4.0000
20141226,62109.16,0.013720,4.0000
20141229,61835.00,-0.004414,4.0000
20141230,61266.91,-0.009187,4.0000
20141231,60737.83,-0.008636,4.0000
20150102,60093.02,-0.010616,3.1477
20150105,59576.39,-0.008597,4.0000
20150106,59576.39,0.000000,0.0000
20150107,59576.39,0.000000,0.0000
20150108,61857.97,0.038297,4.0000
20150109,61196.01,-0.010701,3.5590
20150112,63583.86,0.039020,3.7985
20150113,62922.28,-0.010405,2.0596
20150114,62269.72,-0.010371,1.8680
20150115,63945.77,0.026916,1.9432
20150116,63283.78,-0.010352,1.7668
20150120,62612.37,-0.010610,3.0778
20150121,61948.06,-0.010610,3.0600
20150122,61304.41,-0.010390,1.9687
20150123,61304.41,0.000000,0.0000
20150126,60662.28,-0.010474,2.4104
20150127,60028.96,-0.010440,2.2183
20150128,62368.86,0.038980,2.2563
20150129,61717.33,-0.010446,2.2320
20150130,61081.01,-0.010310,1.5748
20150202,60445.08,-0.010411,2.0610
20150203,59809.31,-0.010518,2.6303
20150204,59174.49,-0.010614,3.1013
20150205,59174.49,0.000000,0.0000
20150206,58547.29,-0.010599,3.0438
20150209,57924.26,-0.010642,3.2601
20150210,57451.42,-0.008163,4.0000
20150211,56988.08,-0.008065,4.0000
20150212,56988.08,0.000000,0.0000
20150213,56578.42,-0.007188,4.0000
20150217,56087.86,-0.008670,4.0000
20150218,55790.95,-0.005294,4.0000
20150219,56780.49,0.017737,4.0000
20150220,58107.15,0.023365,4.0000
20150223,57652.51,-0.007824,4.0000
20150224,57180.19,-0.008193,4.0000
20150225,57081.85,-0.001720,4.0000
20150226,56471.47,-0.010693,3.5968
20150227,56053.00,-0.007410,4.0000
20150302,57306.91,0.022370,4.0000
20150303,56882.88,-0.007399,4.0000
20150304,56375.20,-0.008925,4.0000
20150305,56018.65,-0.006324,4.0000
20150306,55643.03,-0.006705,4.0000
20150309,55045.44,-0.010740,3.8262
20150310,55045.44,0.000000,0.0000
20150311,54626.47,-0.007611,4.0000
20150312,55639.74,0.018549,3.6228
20150313,55915.42,0.004955,3.5105
20150316,55915.42,0.000000,0.0000
20150317,55513.58,-0.007187,4.0000
20150318,55135.40,-0.006812,4.0000
20150319,54602.07,-0.009673,4.0000
20150320,54327.56,-0.005027,4.0000
20150323,54083.95,-0.004484,4.0000
20150324,53600.80,-0.008933,4.0000
20150325,58621.23,0.093663,4.0000
20150326,58621.23,0.000000,0.0000
20150327,58000.72,-0.010585,3.0074
20150330,58526.93,0.009072,3.6626
20150331,58039.51,-0.008328,4.0000
20150401,58637.97,0.010311,3.8941
20150402,58637.97,0.000000,0.0000
20150406,60823.44,0.037270,3.0746
20150407,60185.98,-0.010480,2.4807
20150408,60865.95,0.011298,2.8655
20150409,60233.60,-0.010389,2.0184
20150410,60925.57,0.011488,4.0000
20150413,60271.23,-0.010740,3.8489
20150414,59626.96,-0.010689,3.5796
20150415,59068.34,-0.009369,4.0000
20150416,58538.45,-0.008971,4.0000
20150417,57915.36,-0.010644,3.3329
20150420,59779.26,0.032183,4.0000
20150421,60007.76,0.003822,4.0000
20150422,59516.10,-0.008193,4.0000
20150423,60829.34,0.022065,4.0000
20150424,61001.03,0.002823,4.0000
20150427,61988.03,0.016180,4.0000
20150428,61443.25,-0.008789,4.0000
20150429,60794.13,-0.010564,2.9592
20150430,60151.05,-0.010578,3.0197
20150501,61478.91,0.022076,3.3772
20150504,60821.36,-0.010696,3.6429
20150505,60171.65,-0.010682,3.5625
20150506,60171.65,0.000000,0.0000
20150507,59533.37,-0.010608,3.1306
20150508,59547.40,0.000236,3.0967
20150511,58923.12,-0.010484,2.5280
20150512,58299.00,-0.010592,3.0590
20150513,57697.93,-0.010310,1.6215
20150514,57120.96,-0.010000,4.0000
20150515,57120.96,0.000000,0.0000
20150518,58243.95,0.019660,4.0000
20150519,58243.95,0.000000,0.0000
20150520,57631.75,-0.010511,2.6674
20150521,57631.75,0.000000,0.0000
20150522,57273.17,-0.006222,4.0000
20150526,58871.76,0.027912,3.5391
20150527,58871.76,0.000000,0.0000
20150528,58294.11,-0.009812,4.0000
20150529,58294.11,0.000000,0.0000
20150601,58374.15,0.001373,4.0000
20150602,57772.60,-0.010305,4.0000
20150603,57168.47,-0.010457,2.3912
20150604,56555.73,-0.010718,3.7675
20150605,55968.26,-0.010388,2.0164
20150608,57490.76,0.027203,3.6246
20150609,57232.12,-0.004499,4.0000
20150610,59169.47,0.033851,4.0000
20150611,58535.12,-0.010721,3.7824
20150612,57912.24,-0.010641,3.3529
20150615,57304.14,-0.010500,2.5871
20150616,56855.99,-0.007821,4.0000
20150617,56456.30,-0.007030,4.0000
20150618,57902.71,0.025620,3.3166
20150619,59031.25,0.019490,4.0000
20150622,58398.23,-0.010723,3.8089
20150623,58182.69,-0.003691,4.0000
20150624,57736.78,-0.007664,4.0000
20150625,57272.50,-0.008041,4.0000
20150626,56662.98,-0.010643,4.0000
20150629,56059.63,-0.010648,3.3729
20150630,55492.07,-0.010124,4.0000
20150701,55492.07,0.000000,0.0000
20150702,55817.15,0.005858,4.0000
20150706,55817.15,0.000000,0.0000
20150707,55229.29,-0.010532,2.7501
20150708,54646.90,-0.010545,2.8259
20150709,54095.32,-0.010094,4.0000
20150710,53689.00,-0.007511,4.0000
20150713,55206.38,0.028262,4.0000
20150714,56147.93,0.017055,4.0000
20150715,55615.62,-0.009481,4.0000
20150716,55150.70,-0.008360,4.0000
20150717,54793.58,-0.006475,4.0000
20150720,54306.02,-0.008898,4.0000
20150721,53861.95,-0.008177,4.0000
20150722,53754.91,-0.001987,1.9908
