day,cum_net_r
20131216,-49.2131
20131217,-50.4908
20131218,-51.561
20131220,-50.1024
20131223,-48.9627
20131224,-48.545
20131227,-48.2797
20131231,-48.0858
20140108,-49.1487
20140109,-48.6879
20140110,-48.2505
20140110,-49.4433
20140116,-50.7451
20140124,-51.863
20140127,-50.3857
20140129,-51.8001
20140129,-51.1833
20140131,-52.5302
20140203,-52.1261
20140205,-51.6491
20140206,-50.2318
20140210,-49.6601
20140211,-50.7258
20140212,-51.8264
20140214,-50.4088
20140218,-48.9561
20140219,-50.0274
20140224,-51.1017
20140225,-52.1557
20140228,-51.7863
20140306,-52.9827
20140310,-54.0372
20140310,-55.1075
20140311,-56.162
20140318,-54.6857
20140320,-54.8586
20140325,-56.1612
20140326,-54.6787
20140328,-53.2369
20140331,-51.8461
20140401,-51.3899
20140402,-52.4929
20140404,-52.1342
20140407,-51.6829
20140408,-52.7108
20140409,-53.7483
20140414,-52.276
20140415,-51.7936
20140416,-52.8216
20140417,-52.3537
20140421,-53.4096
20140422,-51.9308
20140423,-52.9763
20140424,-54.1274
20140425,-52.6482
20140428,-53.7261
20140429,-53.2796
20140430,-54.3186
20140507,-53.842
20140512,-55.1899
20140519,-54.8434
20140521,-53.3697
20140522,-54.5685
20140523,-53.0934
20140527,-52.6273
20140529,-52.1922
20140602,-52.5622
20140603,-53.6402
20140604,-52.3828
20140605,-50.9129
20140606,-50.3155
20140609,-48.8537
20140611,-49.9362
20140611,-51.0067
20140612,-52.0663
20140613,-50.6114
20140616,-51.6829
20140616,-53.6828
20140617,-52.7124
20140618,-53.7638
20140620,-54.8539
20140624,-55.908
20140627,-55.6652
20140630,-56.7485
20140701,-55.2734
20140707,-53.8229
20140708,-52.3498
20140709,-51.8924
20140711,-52.9814
20140715,-52.517
20140716,-53.5626
20140717,-54.6246
20140722,-54.555
20140723,-54.1468
20140724,-55.2032
20140728,-56.379
20140729,-57.48
20140731,-56.0625
20140801,-55.4374
20140804,-54.9704
20140804,-54.1061
20140805,-53.6449
20140806,-54.7558
20140807,-55.7989
20140811,-55.4336
20140812,-56.5184
20140814,-57.607
20140819,-58.0431
20140822,-59.3441
20140826,-57.8767
20140829,-58.94
20140829,-60.624
20140902,-61.6947
20140904,-62.8729
20140905,-63.9294
20140909,-65.0226
20140910,-66.1861
20140915,-67.8677
20140916,-68.9224
20140918,-70.0292
20140919,-69.9605
20140922,-68.5037
20140923,-67.1025
20140924,-68.1439
20140925,-66.6702
20141002,-66.3605
20141007,-64.9129
20141008,-66.0341
20141009,-65.5626
20141010,-66.5904
20141013,-67.6177
20141015,-67.1309
20141020,-68.1843
20141030,-67.7622
20141104,-68.9201
20141105,-69.9767
20141107,-71.2788
20141110,-72.457
20141111,-72.0442
20141112,-73.1518
20141119,-74.1889
20141124,-73.7389
20141126,-74.8027
20141203,-76.0394
20141204,-75.4801
20141210,-76.5386
20141211,-77.5756
20141215,-76.0917
20141218,-77.1691
20141219,-78.2154
20141222,-79.3508
20141224,-79.3374
20141230,-80.5344
20150102,-80.2077
20150105,-78.7538
20150106,-77.2746
20150107,-78.3214
20150109,-76.8535
20150112,-77.9561
20150114,-79.0536
20150115,-78.5886
20150120,-78.1132
20150122,-79.1546
20150126,-77.6815
20150127,-79.2041
20150130,-80.8884
20150202,-81.9341
20150203,-80.4891
20150204,-81.5794
20150205,-80.4864
20150206,-80.0394
20150209,-81.1099
20150209,-82.2592
20150210,-80.7885
20150211,-81.924
20150212,-80.6698
20150213,-80.3131
20150217,-81.4285
20150219,-83.118
20150223,-84.2592
20150225,-83.8432
20150226,-83.7798
20150227,-84.8758
20150303,-85.939
20150309,-87.0019
20150312,-88.1147
20150316,-87.7727
20150317,-88.8677
20150318,-89.9598
20150319,-91.1596
20150320,-89.7477
20150324,-88.3178
20150325,-89.3898
20150326,-90.4512
20150327,-91.4869
20150327,-90.0341
20150330,-88.5695
20150331,-89.6412
20150406,-89.4239
20150407,-90.5251
20150410,-90.1318
20150413,-88.7206
20150414,-88.372
20150416,-89.4843
20150417,-88.0314
20150421,-89.1329
20150423,-87.7353
20150429,-88.9564
20150430,-87.4775
20150501,-88.5192
20150506,-89.6598
