day,cum_net_r
20131031,-103.2174
20131104,-105.6318
20131105,-107.4787
20131106,-108.7335
20131111,-110.0902
20131119,-111.5072
20131120,-112.6354
20131126,-113.7329
20131127,-112.6849
20131129,-113.9045
20131202,-115.2235
20131202,-116.3523
20131203,-114.4176
20131204,-115.5003
20131205,-116.5973
20131209,-118.8133
20131210,-120.0168
20131212,-121.3015
20131213,-119.3942
20131223,-120.7143
20131224,-118.8111
20131226,-120.132
20140103,-121.6923
20140106,-122.8828
20140108,-124.0258
20140113,-125.2171
20140117,-126.4224
20140121,-127.6439
20140124,-128.9452
20140127,-126.9731
20140130,-128.0812
20140131,-129.4915
20140205,-130.5663
20140210,-131.8253
20140211,-133.0028
20140212,-134.2231
20140214,-135.5114
20140218,-136.6908
20140219,-137.7829
20140221,-138.9423
20140224,-140.7934
20140225,-141.9993
20140226,-143.1685
20140227,-141.2123
20140228,-142.2824
20140305,-143.7008
20140306,-144.8216
20140310,-145.9248
20140313,-143.9544
20140314,-145.1601
20140318,-146.902
20140319,-148.0398
20140324,-149.3025
20140325,-147.3462
20140331,-148.5531
20140401,-149.6688
20140402,-150.8396
20140409,-151.9592
20140414,-153.2792
20140415,-151.3079
20140415,-152.3812
20140416,-153.5326
20140417,-151.564
20140421,-152.7083
20140422,-150.7484
20140428,-151.8327
20140429,-152.9229
20140430,-154.2142
20140501,-152.3574
20140502,-153.4479
20140509,-154.6552
20140516,-154.4868
20140519,-155.6683
20140521,-156.8922
20140522,-158.0039
20140523,-159.1754
20140527,-160.4691
20140528,-161.7962
20140529,-159.907
20140530,-161.0501
20140603,-162.9042
20140604,-160.9355
20140605,-159.0304
20140606,-159.1134
20140609,-160.2876
20140611,-161.4378
20140612,-159.4701
20140613,-160.5682
20140616,-161.7528
20140617,-159.8529
20140618,-157.8823
20140620,-159.3075
20140623,-160.4487
20140626,-161.6954
20140627,-162.907
20140701,-164.3333
20140702,-165.5084
20140708,-166.6499
20140709,-164.7241
20140710,-162.7659
20140714,-164.0974
20140717,-165.1967
20140717,-166.5688
20140721,-167.6831
20140722,-169.6831
20140723,-170.9548
20140724,-172.2149
20140725,-173.3342
20140730,-171.3777
20140731,-172.4915
20140801,-173.6547
20140804,-171.7265
20140811,-169.7935
20140818,-168.8923
20140819,-166.9591
20140820,-168.1581
20140821,-169.3253
20140822,-170.3983
20140825,-171.7734
20140826,-172.9501
20140827,-174.4119
20140829,-175.5275
20140908,-177.1281
20140909,-178.3503
20140910,-179.4535
20140916,-180.8824
20140923,-182.0246
20140924,-183.2235
20140925,-181.2548
20140930,-182.4252
20141001,-183.5207
20141002,-181.544
20141006,-179.5785
20141009,-177.6454
20141010,-178.7029
20141013,-179.7611
20141014,-180.8253
20141015,-181.8772
20141020,-180.6362
20141021,-178.6953
20141022,-179.7729
20141023,-177.8146
20141024,-178.8968
20141027,-179.9497
20141028,-181.064
20141029,-182.2174
20141030,-180.2459
20141103,-181.4779
20141105,-182.615
20141110,-182.3076
20141111,-183.5931
20141112,-184.7143
20141114,-185.866
20141119,-186.9224
20141125,-185.8013
20141203,-187.4072
20141210,-188.5753
20141212,-189.6456
20141215,-187.6638
20141219,-185.7113
20141223,-187.3177
20141224,-188.9903
20141226,-190.1183
20141229,-191.3214
20141230,-189.4858
20141231,-187.508
20150102,-188.5885
20150105,-186.6123
20150106,-184.6413
20150107,-185.7299
20150112,-186.9817
20150114,-188.1432
20150115,-189.1909
20150121,-190.2469
20150122,-188.3157
20150123,-189.433
20150127,-190.5174
20150128,-188.5347
20150130,-189.6098
20150202,-190.6866
20150203,-188.721
20150204,-189.8476
20150205,-188.7787
20150206,-189.9395
20150209,-191.0662
20150210,-192.1261
20150211,-193.4278
20150212,-194.4976
20150213,-196.0507
20150217,-197.2372
20150218,-198.3229
20150219,-196.3892
20150223,-197.669
20150224,-195.759
20150225,-193.8687
20150227,-193.9237
20150304,-195.0471
20150306,-196.3262
20150310,-197.544
20150311,-198.6133
20150316,-196.6445
20150317,-197.7626
20150318,-198.9976
20150320,-200.141
20150324,-201.2597
20150325,-202.3239
20150326,-203.404
20150327,-204.475
20150331,-205.7526
20150402,-203.852
20150406,-201.8776
20150407,-203.0966
20150408,-204.1396
20150409,-205.242
20150409,-205.6294
20150410,-206.7694
20150413,-208.3353
20150414,-209.4304
20150415,-207.5345
20150416,-208.658
20150423,-206.7813
20150424,-208.0894
20150427,-209.283
20150429,-210.3715
20150430,-208.495
20150506,-210.8456
20150508,-208.9281
20150511,-210.1102
20150512,-209.4581
20150518,-210.7158
20150519,-211.9374
20150521,-213.3768
20150526,-211.413
20150528,-209.4499
20150529,-207.5119
20150601,-208.597
20150603,-209.7967
20150604,-210.857
20150610,-212.1368
20150617,-213.3426
20150619,-214.6841
20150623,-216.6842
20150624,-217.8711
20150625,-215.9467
20150626,-217.0808
20150629,-215.1106
20150630,-213.1328
20150706,-214.2381
20150707,-212.2631
20150710,-213.3619
20150713,-214.476
20150714,-212.5175
20150715,-214.0265
20150717,-213.4343
20150720,-214.7431
20150721,-215.8726
20150723,-214.004
20150724,-212.0455
20150728,-213.1681
20150730,-214.5091
20150804,-215.612
20150806,-217.2185
20150807,-218.3116
20150814,-219.7475
20150817,-217.7752
20150820,-215.7942
20150821,-213.8134
20150825,-214.9266
20150826,-215.9612
20150827,-214.9988
20150828,-216.0366
20150831,-217.1377
20150901,-218.2032
20150902,-219.2588
20150908,-220.3877
20150910,-218.4223
20150918,-219.5922
20150918,-220.7061
20150923,-221.7879
20150924,-223.9951
20150925,-225.067
20150929,-226.1519
20150930,-225.584
20151007,-226.6909
20151012,-227.7769
20151014,-225.8395
20151016,-225.3992
20151019,-223.4362
20151020,-221.47
20151023,-219.5411
20151027,-220.7589
20151029,-222.0987
20151030,-223.3035
20151103,-221.3588
20151105,-219.4414
20151105,-221.0494
20151106,-219.0726
20151109,-217.1629
20151110,-218.2506
20151118,-219.3834
20151119,-220.5171
20151123,-221.6235
20151130,-220.3138
20151201,-221.6961
20151203,-223.0038
20151208,-224.0994
20151209,-225.4782
20151214,-226.5576
20151216,-224.577
20151221,-225.6307
20151231,-224.8663
20160104,-225.906
20160105,-226.9871
20160106,-225.0141
20160108,-223.0436
20160111,-224.1
20160112,-225.17
20160115,-226.2213
20160119,-227.2718
20160120,-225.3005
20160121,-226.3601
20160122,-227.4346
20160125,-226.8341
20160126,-227.8742
20160127,-229.8742
20160128,-227.8996
20160201,-229.0363
20160203,-230.1146
20160204,-231.3101
20160205,-232.5875
20160208,-233.6315
20160210,-234.8461
20160218,-236.2937
20160222,-237.4141
20160229,-238.563
20160302,-240.1615
20160303,-241.4764
20160304,-239.5121
20160307,-240.5787
20160308,-239.1258
20160309,-240.1971
20160314,-241.4292
20160318,-242.6625
20160321,-244.0944
20160328,-245.2156
20160329,-246.3668
20160331,-247.482
20160405,-248.7851
20160408,-250.3888
20160411,-251.465
20160419,-252.8727
20160420,-250.9436
20160422,-252.9436
20160425,-250.9852
20160427,-252.0951
20160428,-253.3002
20160428,-251.7626
20160429,-249.7863
20160503,-250.8583
20160505,-251.9226
20160512,-250.022
20160517,-251.1641
20160519,-252.2174
20160525,-254.2174
20160527,-255.4538
20160531,-256.5911
20160602,-254.6621
20160606,-255.9302
20160607,-254.0127
20160608,-255.3067
20160609,-256.6485
20160610,-257.9716
20160613,-259.1526
20160614,-257.1838
20160615,-255.9912
20160616,-254.0535
20160617,-255.1406
20160621,-256.226
20160623,-257.3601
20160624,-255.3904
20160627,-253.406
20160628,-254.5431
20160629,-252.5865
20160630,-250.645
20160701,-251.7886
20160706,-252.8715
20160708,-250.9336
20160711,-252.192
20160712,-253.4069
20160714,-254.5078
20160729,-256.9681
20160801,-258.0848
20160803,-256.2472
20160805,-254.3293
20160818,-255.8444
20160819,-256.9816
20160824,-255.1039
20160830,-253.1331
20160831,-251.1663
20160901,-249.1909
20160907,-250.4345
20160908,-251.6314
20160908,-252.8927
20160913,-250.9238
20160914,-252.0836
20160915,-250.1475
20160916,-250.3971
20160919,-248.4802
20160921,-249.6636
20160922,-250.7896
20160926,-252.0486
20160928,-250.0982
20160928,-248.9945
20160929,-250.2032
20161006,-251.4045
20161006,-252.6875
20161017,-250.7637
20161018,-248.8344
20161019,-246.9501
20161020,-245.0199
20161024,-246.1609
20161025,-247.4432
20161025,-245.5525
20161028,-246.2977
20161031,-247.3868
20161101,-245.4282
20161102,-246.5038
20161103,-247.7025
20161108,-248.8413
20161109,-249.8737
20161115,-252.0602
20161116,-253.1518
20161117,-254.3021
20161123,-252.424
20161202,-254.4241
20161205,-255.7102
20161206,-253.792
20161207,-251.8501
20161208,-249.9352
20161209,-251.1418
20161212,-252.2763
20161213,-250.3342
20161214,-251.4855
20161221,-252.7185
20161222,-253.9888
20161223,-255.6733
20161227,-256.7744
20161229,-257.943
20161230,-259.0377
20170104,-260.4325
20170105,-261.6332
20170106,-259.6761
20170109,-261.0715
20170110,-259.1174
20170111,-260.1881
20170123,-262.0551
20170127,-264.4917
20170130,-262.5247
20170131,-263.771
20170201,-265.0903
20170203,-266.3819
20170206,-267.5173
20170208,-266.3331
20170210,-264.3984
20170213,-265.6985
20170214,-263.783
20170215,-265.1058
20170217,-266.228
20170222,-264.4496
20170301,-262.4964
20170303,-263.8072
20170306,-265.0594
20170307,-265.973
20170308,-267.2456
20170309,-265.3107
20170314,-266.607
20170320,-267.7258
20170321,-265.7668
20170322,-266.8612
20170323,-268.1564
20170324,-269.2393
20170324,-267.3005
20170329,-268.4057
20170331,-266.4708
20170404,-267.5582
20170405,-265.6502
20170407,-266.7014
20170410,-268.1032
20170411,-269.1647
20170412,-269.0758
20170413,-270.1936
20170419,-271.4353
20170420,-272.6605
20170424,-273.8872
20170425,-275.0819
20170426,-276.3021
20170428,-277.555
20170501,-278.7391
20170503,-280.1426
20170505,-281.3322
20170512,-282.4712
20170515,-283.8147
20170522,-285.4985
20170523,-286.8253
20170524,-287.9647
20170525,-286.0093
20170526,-287.2463
20170530,-288.7786
20170531,-289.2153
20170601,-290.3612
20170602,-291.5583
20170605,-292.8589
20170607,-294.0453
20170608,-295.2057
20170609,-293.2665
20170616,-294.5213
20170627,-295.6978
20170629,-293.7318
20170630,-294.8691
20170706,-296.2317
20170710,-297.6928
20170711,-298.8525
20170712,-300.1182
20170713,-301.4828
20170714,-302.9166
20170717,-304.6311
20170721,-305.8707
20170724,-307.3349
20170724,-308.6661
20170725,-309.998
20170803,-311.2222
20170807,-309.733
20170808,-307.8021
20170811,-308.9664
20170814,-311.135
20170816,-312.4665
20170817,-314.0024
20170821,-315.1372
20170823,-316.6719
20170828,-318.4469
20170831,-320.0244
20170901,-321.3032
20170911,-322.4823
20170912,-323.9489
20170913,-325.1675
20170914,-325.1103
20170918,-326.2995
20170921,-327.4366
20170925,-329.4367
20170927,-330.221
20170928,-328.301
20170929,-327.1468
20171002,-325.2336
20171003,-323.3286
20171004,-321.4923
20171005,-322.7356
20171006,-323.9564
20171010,-322.1765
20171011,-323.5295
20171012,-324.7819
20171013,-326.1185
20171017,-327.4038
20171020,-328.6406
20171026,-329.92
20171030,-331.0597
20171031,-332.6032
20171102,-333.8874
20171106,-335.1419
20171107,-336.615
20171116,-334.6945
20171117,-335.9582
20171120,-337.2218
20171128,-335.2683
20171129,-336.4487
20171130,-334.476
20171201,-335.5755
20171205,-336.761
20171207,-338.2709
20171208,-339.5594
20171211,-340.7454
20171212,-342.106
20171213,-343.4857
20171221,-345.272
20180104,-346.9222
20180105,-348.9222
20180108,-346.9878
20180109,-345.0556
20180112,-346.7093
20180116,-348.006
20180117,-347.0644
20180123,-348.475
20180124,-349.58
20180130,-347.8417
20180208,-348.9793
20180209,-346.9888
20180212,-348.0364
20180215,-346.1511
20180216,-346.0846
20180220,-347.1325
20180220,-345.1487
20180222,-345.1287
20180223,-346.2628
20180301,-347.3475
20180307,-348.7301
20180308,-349.8145
20180309,-347.8368
20180312,-348.9734
20180314,-350.293
20180315,-351.401
20180316,-352.6951
20180319,-353.8204
20180320,-354.9347
20180323,-356.0766
20180326,-354.1047
20180329,-352.1489
20180403,-353.2743
20180404,-354.3849
20180405,-355.4461
20180406,-356.5484
20180410,-357.6438
20180410,-358.7562
20180411,-359.8266
20180413,-360.9951
20180419,-359.0267
20180423,-360.1504
20180424,-361.2017
20180502,-362.2937
20180504,-363.6071
20180507,-364.8064
20180508,-365.9612
20180510,-364.1101
20180511,-365.2174
20180514,-366.428
20180517,-367.6169
20180518,-368.742
20180524,-366.7629
